latitude,longditude
63.437686821303096, 10.402184694640052
63.49293994946881, 9.873105299251293
63.658060169589, 9.763166723586094
63.609235460888655, 9.344025903862532
63.894881391651275, 8.863044635327292
63.79493028486002, 8.210284342315184
63.514398471729166, 7.5506528883240005
63.33611196296376, 7.069671619788762
63.16291849745372, 6.726113570835022
62.93245830958637, 6.3481997169859055
,,,,,,,,,
