,0
0,328.0706079240656
1,328.4647353769776
2,328.06877254325707
3,324.5299668362345
4,328.46233455859124
5,328.06607403574606
6,328.84388892394304
7,329.2386126180309
8,328.8420544856731
9,329.13530690951234
10,329.13444382649107
11,329.5295608659617
12,325.58676112813373
13,330.59518279522325
14,330.9905977315292
15,331.4827583153018
16,335.05887872041785
17,331.8776084304458
18,335.05887872041785
19,334.4729067577382
20,334.4729067577382
21,334.4729067577382
22,331.2875130653404
23,334.4729067577382
24,333.2805131335497
25,330.0927229522724
26,333.2805131335497
27,331.07519415398804
28,331.07519415398804
29,331.07519415398804
30,327.88328345496586
31,326.66980205928496
32,334.1660903834294
33,337.6045749868233
34,334.47043564774754
35,338.7721957230714
36,337.6118636773151
37,338.7775177254115
38,336.4560930664376
39,334.38318633987336
40,330.8699356468174
41,333.22398071381457
42,333.22650195200475
43,329.8222602595654
44,329.82476278821
45,324.6340440210646
46,327.78164482280374
47,328.95007948557907
48,321.85208170472015
49,323.86888028433134
50,320.2909689226291
51,320.29182891642154
52,320.29268883840086
53,323.8756791512901
54,319.2372776159309
55,315.2321481432151
56,315.74737652203044
57,315.23375989916985
58,318.18785526890383
59,314.60249213272834
60,314.60335148872446
61,314.6042107727528
62,318.194648755524
63,314.6059291249237
64,315.5031459650563
65,315.3781641431111
66,312.1586072528263
67,315.7814225669332
68,315.38064727314406
69,308.73591266029905
70,311.24641157437617
71,311.247270800702
72,311.2481299461792
73,311.24898901077864
74,308.02265285895834
75,305.9345996451798
76,306.3379452041329
77,302.7065456068407
78,305.9370804652457
79,305.93793905319137
80,302.7065456068407
81,300.46090486637564
82,300.05867218840984
83,297.12130340415865
84,300.75999396313796
85,293.79431654675415
86,294.462262634829
87,290.82185731506627
88,290.82185731506627
89,294.464941368641
90,294.46579841402956
91,289.4882297806505
92,289.4882297806505
93,292.73058693432597
94,293.1357054254877
95,290.0889266387268
96,297.3579471169139
97,296.3934199887318
98,300.7599236444447
99,293.4680686215935
100,294.2707585875604
101,296.65855402237946
102,294.27435355860575
103,293.47448124287257
104,298.88429018922034
105,298.88598137544545
106,301.27658964388024
107,298.8895746372166
108,298.0887417186036
109,300.2398710254644
110,295.865196944406
111,291.2976297412746
112,313.95617061889186
113,318.2464651987518
114,317.51533780248644
115,311.8519414191899
116,308.44144106136656
117,308.44723901891297
118,311.86963949821836
119,311.1381732035831
120,299.2102005515999
121,302.63362499627965
122,299.22106234004366
123,302.6451535880286
124,294.61282773006536
125,297.30033280844015
126,298.04372898890296
127,295.57416640867
128,306.41189539784693
129,306.41689239388353
130,309.77528257387974
131,307.0586603452737
132,304.5716145463982
133,299.39379678511716
134,299.3987882971028
135,299.40377867514906
136,304.62142063729823
137,299.4129247571931
138,296.9180653026247
139,296.92305133598404
140,299.4201317325369
141,302.1455267947733
142,296.93717227894757
143,285.06516221511805
144,305.8164128155266
145,300.85828577599443
146,305.8209824553843
147,298.8076214173516
148,307.58143841333936
149,295.5162172525331
150,302.5334081301434
151,297.5769350459604
152,293.13078866622067
153,293.1327441589818
154,286.12190668076215
155,294.89240831089734
156,328.84928618827814
157,329.24341364119016
158,328.8474508074696
159,325.30864510044705
160,332.1858036969164
161,330.67349623855716
162,328.4340769673548
163,328.8288006614427
164,328.4322425290849
165,328.1508823683796
166,328.1500192853583
167,326.7488891157459
168,322.80608937791794
169,326.3510753999946
170,326.74649033630055
171,326.34924205683217
172,326.4421678002576
173,323.26089751028553
174,326.78262670230697
175,326.78262670230697
176,314.6492138961414
177,314.6492138961414
178,311.46382020374364
179,314.6492138961414
180,316.95806742923406
181,311.6314666343137
182,314.81925681559096
183,314.81925681559096
184,314.81925681559096
185,313.2010279052704
186,310.0091172062482
187,309.5596679689945
188,320.2238789409424
189,322.70575980982744
190,319.57162047075167
191,316.619214093236
192,315.45888204747973
193,316.6245360955761
194,315.46364652217665
195,312.12324004078
196,308.609989347724
197,310.9640344147212
198,310.9665556529114
