,0
0,3.9
1,3.9
2,3.9
3,3.9
4,3.0
5,2.1999999999999997
6,0.3
7,0.8999999999999999
8,2.6
9,3.1999999999999997
10,1.4
11,0.5
12,2.3
13,4.1
14,4.999999999999999
15,5.499999999999999
16,7.299999999999999
17,2.0999999999999996
18,4.3999999999999995
19,6.199999999999999
20,5.8999999999999995
21,8.6
22,5.999999999999999
23,1.0999999999999999
24,3.5
25,2.0
26,3.6999999999999997
27,5.299999999999999
28,6.199999999999999
29,2.6
30,3.9
31,4.6
32,3.9
33,4.499999999999999
34,2.6999999999999997
35,3.0
36,3.1999999999999997
37,2.9
38,3.1999999999999997
39,0.4
40,0.7
41,1.8
42,1.4
43,0.9999999999999999
44,0.9999999999999999
45,2.8
46,3.6999999999999997
47,4.3999999999999995
48,3.0999999999999996
49,0.3
50,2.0999999999999996
51,2.8
52,3.9999999999999996
53,6.3999999999999995
54,5.799999999999999
55,6.3999999999999995
56,8.999999999999998
57,8.899999999999999
58,4.8999999999999995
59,6.199999999999999
60,5.3999999999999995
61,3.5
62,1.2
63,3.5999999999999996
64,4.799999999999999
65,6.299999999999999
66,2.9
