,0
0,2.6779283037452664
1,2.6779283037452664
2,3.0453242848668842
3,3.0453242848668842
4,3.0453242848668842
5,3.0453242848668842
6,4.044007912949726
7,4.044007912949726
8,5.248475969269555
9,5.248475969269555
10,5.248475969269555
11,5.248475969269555
12,5.055887656979731
13,5.055887656979731
14,5.055887656979731
15,5.055887656979731
16,3.7970119831256786
17,3.7970119831256786
18,3.7970119831256786
19,2.0718349355100663
20,2.0718349355100663
21,2.0718349355100663
22,2.0718349355100663
23,4.126257384119416
24,6.87360167597745
25,6.87360167597745
26,6.87360167597745
27,5.8240879114244155
28,5.8240879114244155
29,7.912603869776371
30,9.620504144794078
31,9.620504144794078
32,9.620504144794078
33,9.620504144794078
34,9.620504144794078
35,9.620504144794078
36,9.620504144794078
37,9.455717846890314
38,9.455717846890314
39,9.455717846890314
40,9.455717846890314
41,9.455717846890314
42,9.455717846890314
43,9.455717846890314
44,9.484070855914142
45,10.069776561572754
46,10.069776561572754
47,10.069776561572754
48,10.069776561572754
49,10.069776561572754
50,10.069776561572754
51,10.069776561572754
52,10.069776561572754
53,11.488711851204206
54,11.488711851204206
55,11.488711851204206
56,11.488711851204206
57,11.488711851204206
58,11.488711851204206
59,10.693105255256773
60,12.025976051863733
61,12.025976051863733
62,12.111490412001324
63,12.111490412001324
64,12.111490412001324
65,12.111490412001324
66,12.111490412001324
67,12.111490412001324
68,12.111490412001324
69,12.111490412001324
70,12.111490412001324
71,12.111490412001324
72,12.111490412001324
73,12.111490412001324
74,12.780993701586743
75,12.780993701586743
76,12.780993701586743
77,12.780993701586743
78,12.780993701586743
79,12.780993701586743
80,12.721273521153455
81,12.721273521153455
82,12.721273521153455
83,12.721273521153455
84,12.721273521153455
85,12.721273521153455
86,12.721273521153455
87,12.721273521153455
88,12.304117197101139
89,13.113432045044501
90,13.113432045044501
91,13.113432045044501
92,13.113432045044501
93,13.113432045044501
94,13.113432045044501
95,13.113432045044501
96,12.292391956002705
97,12.292391956002705
98,12.292391956002705
