,0
532,0.9
533,0.9
534,3.2
535,1.1
536,0.7
537,0.7
538,2.0
539,1.9
540,0.9
541,0.9
542,1.5
543,2.8
544,2.4
545,2.5
546,2.2
547,3.1
548,3.2
549,0.3
550,0.5
551,1.1
552,1.8
553,2.6
554,2.0
555,2.7
556,2.6
557,1.7
558,2.2
559,1.8
560,1.4
561,1.0
562,2.5
563,1.6
564,1.1
565,2.8
566,1.1
567,1.8
568,2.1
569,3.2
570,1.9
571,3.0
572,2.8
573,2.0
574,3.0
575,3.4
576,2.7
577,3.6
578,3.1
579,2.6
580,1.1
581,2.4
582,0.9
583,2.7
584,3.0
585,2.6
586,2.7
587,2.4
588,1.5
589,1.3
590,2.4
591,0.7
592,1.2
593,1.0
594,1.2
595,3.2
596,1.3
597,3.6
598,4.1
599,3.1
600,1.5
601,3.2
602,1.5
603,3.0
604,3.5
605,4.3
606,1.6
607,3.7
608,3.4
609,2.9
610,2.5
611,3.8
612,3.0
613,4.2
614,2.9
615,3.9
616,0.5
617,2.8
618,1.0
619,2.7
620,0.4
621,2.7
622,1.5
623,1.2
624,1.2
625,1.1
626,3.1
627,2.5
628,2.3
629,1.5
630,1.2
631,0.7
632,2.6
633,1.2
634,0.4
635,2.6
636,1.2
637,2.4
638,2.3
639,2.0
640,1.5
641,1.0
642,3.3
643,2.2
644,0.8
645,2.5
646,0.4
647,1.2
648,2.6
649,3.1
650,2.9
651,1.6
652,2.0
653,3.3
654,2.5
655,3.0
656,1.0
657,1.2
658,3.0
659,0.8
660,2.2
661,1.7
662,1.1
663,2.3
664,1.3
665,2.9
666,3.6
667,0.8
668,2.9
669,2.5
670,2.7
671,1.6
672,3.1
673,1.7
674,0.8
675,2.9
676,0.5
677,1.0
678,2.4
679,2.4
680,2.7
681,1.5
682,2.8
683,1.0
684,2.9
685,3.2
686,2.8
687,3.0
688,3.0
689,1.4
690,0.8
691,3.0
692,2.2
693,2.7
694,2.7
695,2.6
696,0.9
697,1.4
698,1.6
699,2.6
700,1.2
701,1.7
702,1.2
703,1.4
704,0.8
705,2.1
706,0.5
707,1.1
708,0.7
709,2.1
710,2.5
711,2.8
712,1.9
713,1.6
714,1.2
715,1.9
716,1.9
717,2.4
718,2.5
719,0.3
720,2.4
721,2.3
722,1.2
723,1.0
724,0.5
725,2.8
726,1.6
727,1.9
728,0.8
729,2.9
730,1.4
731,2.5
732,2.9
733,2.5
734,2.0
735,3.2
736,2.1
737,2.9
738,3.7
