,0
0,2020-07-01 00:00:00.000
1,2020-07-01 02:43:51.600
2,2020-07-01 04:33:07.200
3,2020-07-01 06:16:26.400
4,2020-07-01 08:16:55.200
5,2020-07-01 09:52:22.800
6,2020-07-01 12:15:18.000
7,2020-07-01 13:26:09.600
8,2020-07-01 16:54:03.600
9,2020-07-01 18:07:40.800
10,2020-07-01 19:42:00.000
11,2020-07-02 03:22:19.200
12,2020-07-02 09:39:14.400
13,2020-07-02 11:06:10.800
14,2020-07-02 14:35:02.400
15,2020-07-02 15:50:16.800
16,2020-07-02 18:45:10.800
17,2020-07-02 21:16:55.200
18,2020-07-02 23:47:13.200
19,2020-07-03 01:14:31.200
20,2020-07-03 02:23:24.000
21,2020-07-03 07:06:54.000
22,2020-07-03 08:04:33.600
23,2020-07-03 08:58:33.600
24,2020-07-03 11:29:27.600
25,2020-07-03 13:34:12.000
26,2020-07-03 14:39:25.200
27,2020-07-03 15:51:43.200
28,2020-07-03 16:53:56.400
29,2020-07-03 17:44:34.800
30,2020-07-03 20:36:46.800
31,2020-07-03 21:45:07.200
32,2020-07-03 23:00:21.600
33,2020-07-04 00:12:28.800
34,2020-07-04 01:22:48.000
35,2020-07-04 02:43:15.600
36,2020-07-04 06:07:37.200
37,2020-07-04 07:09:32.400
38,2020-07-04 16:32:02.400
39,2020-07-04 19:39:07.200
40,2020-07-04 22:30:21.600
41,2020-07-05 01:38:56.400
42,2020-07-05 02:44:20.400
43,2020-07-05 05:23:06.000
44,2020-07-05 06:25:51.600
45,2020-07-05 07:19:58.800
46,2020-07-05 08:17:16.800
47,2020-07-05 11:09:28.800
48,2020-07-05 13:12:36.000
49,2020-07-05 14:27:00.000
50,2020-07-05 15:44:02.400
51,2020-07-06 01:01:19.200
52,2020-07-06 04:05:34.800
53,2020-07-06 05:19:55.200
54,2020-07-06 06:18:28.800
55,2020-07-06 08:08:49.200
56,2020-07-06 09:26:13.200
57,2020-07-06 10:51:00.000
58,2020-07-06 12:41:09.600
59,2020-07-06 18:01:08.400
60,2020-07-06 19:45:57.600
61,2020-07-06 21:42:36.000
62,2020-07-06 23:01:51.600
63,2020-07-07 08:10:58.800
64,2020-07-07 14:19:40.800
65,2020-07-07 15:36:03.600
66,2020-07-07 17:16:30.000
67,2020-07-07 18:22:55.200
68,2020-07-07 19:59:06.000
69,2020-08-11 16:00:00.000
70,2020-08-11 18:23:20.400
71,2020-08-11 19:48:21.600
72,2020-08-11 21:09:32.400
73,2020-08-11 22:53:38.400
74,2020-08-12 01:16:51.600
75,2020-08-12 04:00:14.400
76,2020-08-12 05:30:57.600
77,2020-08-12 07:19:51.600
78,2020-08-12 08:59:06.000
79,2020-08-12 12:24:54.000
80,2020-08-12 13:44:16.800
81,2020-08-12 15:31:58.800
82,2020-08-12 16:58:55.200
83,2020-08-12 18:30:50.400
84,2020-08-12 19:48:43.200
85,2020-08-13 00:33:00.000
86,2020-08-13 05:58:12.000
87,2020-08-13 07:21:39.600
88,2020-08-13 08:18:25.200
89,2020-08-13 10:24:39.600
90,2020-08-13 11:59:09.600
91,2020-08-13 13:22:26.400
