,0
0,2020-07-01 00:00:00.000
1,2020-07-01 00:18:25.200
2,2020-07-01 00:47:56.400
3,2020-07-01 01:13:40.800
4,2020-07-01 01:44:20.400
5,2020-07-01 02:09:28.800
6,2020-07-01 02:55:26.400
7,2020-07-01 14:13:26.400
8,2020-07-01 14:59:24.000
9,2020-07-01 15:28:40.800
10,2020-07-01 15:51:18.000
11,2020-07-01 16:20:34.800
12,2020-07-01 16:45:21.600
13,2020-07-01 17:16:12.000
14,2020-07-01 17:41:56.400
15,2020-07-01 20:22:51.600
16,2020-07-01 21:59:42.000
17,2020-07-01 23:20:06.000
18,2020-07-02 00:31:33.600
19,2020-07-02 01:33:10.800
20,2020-07-02 02:37:30.000
21,2020-07-02 03:04:19.200
22,2020-07-02 03:32:34.800
23,2020-07-02 03:52:40.800
24,2020-07-02 04:17:49.200
25,2020-07-02 05:29:16.800
26,2020-07-02 06:09:28.800
27,2020-07-02 06:49:19.200
28,2020-07-02 09:30:07.200
29,2020-07-02 10:02:16.800
30,2020-07-02 10:28:19.200
31,2020-07-02 10:54:03.600
32,2020-07-02 11:34:15.600
33,2020-07-02 11:58:26.400
34,2020-07-02 12:25:15.600
35,2020-07-02 12:54:28.800
36,2020-07-02 13:28:19.200
37,2020-07-02 13:53:02.400
38,2020-07-02 14:30:32.400
39,2020-07-02 15:04:22.800
40,2020-07-02 15:32:20.400
41,2020-07-02 16:12:10.800
42,2020-07-02 16:37:51.600
43,2020-07-02 18:24:57.600
44,2020-07-02 22:10:44.400
45,2020-07-02 22:41:20.400
46,2020-07-02 23:17:02.400
47,2020-07-02 23:46:30.000
48,2020-07-03 00:57:54.000
49,2020-07-03 02:02:09.600
50,2020-07-03 02:44:31.200
51,2020-07-03 03:02:52.800
52,2020-07-03 03:21:14.400
53,2020-07-03 03:43:04.800
54,2020-07-03 04:05:13.200
55,2020-07-03 04:29:02.400
56,2020-07-03 04:56:06.000
57,2020-07-03 05:21:46.800
58,2020-07-03 05:40:33.600
59,2020-07-03 06:05:16.800
60,2020-07-03 06:35:52.800
61,2020-07-03 08:51:14.400
62,2020-07-03 09:16:55.200
63,2020-07-03 09:47:31.200
64,2020-07-03 10:23:09.600
65,2020-07-03 10:55:15.600
66,2020-07-03 11:19:58.800
67,2020-07-03 12:56:38.400
68,2020-07-03 13:24:32.400
69,2020-07-03 13:50:13.200
70,2020-07-03 14:16:15.600
71,2020-07-03 15:27:36.000
72,2020-07-03 20:48:36.000
73,2020-07-03 21:50:06.000
74,2020-07-03 22:48:28.800
75,2020-07-04 02:34:04.800
76,2020-07-04 03:00:50.400
77,2020-07-04 03:36:28.800
78,2020-07-04 05:01:01.200
79,2020-07-04 07:40:08.400
80,2020-07-04 08:05:49.200
81,2020-07-04 08:38:02.400
82,2020-07-04 09:49:22.800
83,2020-07-04 10:23:09.600
84,2020-07-04 10:46:30.000
85,2020-07-04 11:13:12.000
86,2020-07-04 12:44:49.200
87,2020-07-04 13:05:20.400
88,2020-07-04 13:24:10.800
89,2020-07-04 13:50:52.800
90,2020-07-04 14:10:44.400
91,2020-07-04 14:30:10.800
92,2020-07-04 14:50:13.200
93,2020-07-04 15:11:20.400
94,2020-07-04 15:26:38.400
95,2020-07-04 15:27:00.000
96,2020-07-04 16:16:55.200
97,2020-07-04 18:00:03.600
98,2020-07-04 18:37:33.600
99,2020-07-04 19:35:27.600
100,2020-07-04 20:17:42.000
101,2020-07-04 20:54:18.000
102,2020-07-04 22:51:54.000
103,2020-07-04 23:40:58.800
104,2020-07-05 01:30:39.600
105,2020-07-05 02:29:24.000
106,2020-07-05 03:17:45.600
107,2020-07-05 04:36:00.000
108,2020-07-05 05:35:49.200
