,0
0,2020-07-01 00:00:00.000
1,2020-07-01 00:11:13.200
2,2020-07-01 00:27:18.000
3,2020-07-01 00:34:44.400
4,2020-07-01 00:43:19.200
5,2020-07-01 00:53:16.800
6,2020-07-01 01:01:19.200
7,2020-07-01 01:17:34.800
8,2020-07-01 01:27:32.400
9,2020-07-01 01:34:15.600
10,2020-07-01 01:40:26.400
11,2020-07-01 01:50:16.800
12,2020-07-01 01:59:24.000
13,2020-07-01 02:06:50.400
14,2020-07-01 03:28:08.400
15,2020-07-01 03:35:13.200
16,2020-07-01 03:42:07.200
17,2020-07-01 03:51:10.800
18,2020-07-01 04:09:14.400
19,2020-07-01 04:16:15.600
20,2020-07-01 04:23:16.800
21,2020-07-01 04:31:12.000
22,2020-07-01 04:48:18.000
23,2020-07-01 04:57:54.000
24,2020-07-01 05:09:00.000
25,2020-07-01 05:30:39.600
26,2020-07-01 05:55:37.200
27,2020-07-01 06:11:38.400
28,2020-07-01 06:28:37.200
29,2020-07-01 06:37:37.200
30,2020-07-01 06:49:15.600
31,2020-07-01 06:58:33.600
32,2020-07-01 07:07:12.000
33,2020-07-01 07:14:42.000
34,2020-07-01 07:22:30.000
35,2020-07-01 07:34:15.600
36,2020-07-01 07:42:07.200
37,2020-07-01 07:56:06.000
38,2020-07-01 08:10:26.400
39,2020-07-01 08:18:21.600
40,2020-07-01 08:25:26.400
41,2020-07-01 08:41:06.000
42,2020-07-01 09:36:00.000
43,2020-07-01 09:45:10.800
44,2020-07-01 09:54:57.600
45,2020-07-01 10:14:13.200
46,2020-07-01 10:41:42.000
47,2020-07-01 10:51:10.800
48,2020-07-01 11:01:30.000
49,2020-07-01 11:09:10.800
50,2020-07-01 11:20:16.800
51,2020-07-01 11:31:01.200
52,2020-07-01 11:44:09.600
53,2020-07-01 11:52:58.800
54,2020-07-01 12:00:46.800
55,2020-07-01 12:24:54.000
56,2020-07-01 12:32:34.800
57,2020-07-01 12:53:13.200
58,2020-07-01 13:04:01.200
59,2020-07-01 13:16:37.200
60,2020-07-01 13:26:34.800
61,2020-07-01 13:40:22.800
62,2020-07-01 13:50:45.600
63,2020-07-01 14:48:36.000
64,2020-07-01 15:08:56.400
65,2020-07-01 15:18:14.400
66,2020-07-01 15:27:14.400
67,2020-07-01 15:34:26.400
68,2020-07-01 15:47:27.600
69,2020-07-01 15:57:36.000
70,2020-07-01 16:13:04.800
71,2020-07-01 16:22:37.200
72,2020-07-01 16:29:24.000
73,2020-07-01 16:35:24.000
74,2020-07-01 16:58:33.600
75,2020-07-01 17:07:51.600
76,2020-07-01 17:14:34.800
77,2020-07-01 17:25:04.800
78,2020-07-01 17:34:08.400
79,2020-07-01 17:42:18.000
80,2020-07-01 18:23:31.200
81,2020-07-01 18:31:33.600
82,2020-07-01 18:42:46.800
83,2020-07-01 18:51:14.400
84,2020-07-01 19:13:30.000
85,2020-07-01 19:54:43.200
86,2020-07-01 20:03:46.800
87,2020-07-01 20:18:57.600
88,2020-07-01 20:27:03.600
89,2020-07-01 20:51:10.800
90,2020-07-01 20:59:42.000
91,2020-07-01 21:15:43.200
92,2020-07-01 21:26:02.400
93,2020-07-01 21:49:15.600
94,2020-07-01 21:57:32.400
95,2020-07-01 22:15:36.000
96,2020-07-01 23:13:48.000
97,2020-07-01 23:46:30.000
98,2020-07-01 23:55:22.800
99,2020-07-02 00:04:26.400
100,2020-07-02 00:14:27.600
101,2020-07-02 00:41:56.400
102,2020-07-02 00:50:02.400
103,2020-07-02 00:58:51.600
104,2020-07-02 01:05:45.600
105,2020-07-02 01:13:51.600
106,2020-07-02 01:41:20.400
107,2020-07-02 01:51:43.200
108,2020-07-02 02:13:30.000
109,2020-07-02 02:34:30.000
110,2020-07-02 03:01:44.400
111,2020-07-02 03:08:38.400
112,2020-07-02 03:21:28.800
113,2020-07-02 03:29:38.400
114,2020-07-02 03:56:02.400
115,2020-07-02 04:04:26.400
116,2020-07-02 04:18:21.600
117,2020-07-02 04:31:40.800
118,2020-07-02 04:48:32.400
119,2020-07-02 04:57:07.200
120,2020-07-02 05:07:51.600
121,2020-07-02 05:19:30.000
122,2020-07-02 05:29:02.400
123,2020-07-02 05:59:20.400
124,2020-07-02 06:20:13.200
125,2020-07-02 06:38:16.800
126,2020-07-02 06:48:43.200
127,2020-07-02 07:03:14.400
128,2020-07-02 07:10:40.800
129,2020-07-02 07:20:56.400
130,2020-07-02 07:29:45.600
131,2020-07-02 07:39:28.800
132,2020-07-02 07:57:00.000
