,timestamp,TWS
0,2020-07-01 00:00:00,9.070005512677488
1,2020-07-01 00:00:00,9.070005512677488
2,2020-07-01 00:00:00,9.070005512677488
3,2020-07-01 10:00:00,8.82759876750184
4,2020-07-01 10:00:00,8.82759876750184
5,2020-07-01 10:00:00,8.82759876750184
6,2020-07-01 20:00:00,8.376837111941475
7,2020-07-01 20:00:00,8.376837111941475
8,2020-07-01 20:00:00,8.376837111941475
9,2020-07-02 06:00:00,7.4977663340490945
10,2020-07-02 06:00:00,7.4977663340490945
11,2020-07-02 06:00:00,7.4977663340490945
12,2020-07-02 16:00:00,7.235088112801391
13,2020-07-02 16:00:00,7.235088112801391
14,2020-07-02 16:00:00,7.235088112801391
15,2020-07-03 02:00:00,7.195561131697791
16,2020-07-03 02:00:00,7.195561131697791
17,2020-07-03 02:00:00,7.195561131697791
18,2020-07-03 12:00:00,6.96282988446508
19,2020-07-03 12:00:00,6.96282988446508
20,2020-07-03 12:00:00,6.96282988446508
21,2020-07-03 22:00:00,6.7148566626548325
22,2020-07-03 22:00:00,6.7148566626548325
23,2020-07-03 22:00:00,6.7148566626548325
24,2020-07-04 08:00:00,5.805247626070743
25,2020-07-04 08:00:00,5.805247626070743
26,2020-07-04 08:00:00,5.805247626070743
27,2020-07-04 18:00:00,5.126333972733342
28,2020-07-04 18:00:00,5.126333972733342
29,2020-07-04 18:00:00,5.126333972733342
30,2020-07-05 04:00:00,5.436414259417691
31,2020-07-05 04:00:00,5.436414259417691
32,2020-07-05 04:00:00,5.436414259417691
33,2020-07-05 14:00:00,4.772054065075123
34,2020-07-05 14:00:00,4.772054065075123
35,2020-07-05 14:00:00,4.772054065075123
36,2020-07-06 00:00:00,5.070749451511088
37,2020-07-06 00:00:00,5.070749451511088
38,2020-07-06 00:00:00,5.070749451511088
39,2020-07-06 10:00:00,4.59396343041605
40,2020-07-06 10:00:00,4.59396343041605
41,2020-07-06 10:00:00,4.59396343041605
42,2020-07-06 20:00:00,4.506373264610911
43,2020-07-06 20:00:00,4.506373264610911
44,2020-07-06 20:00:00,4.506373264610911
45,2020-07-07 06:00:00,4.625862081817831
46,2020-07-07 06:00:00,4.625862081817831
47,2020-07-07 06:00:00,4.625862081817831
48,2020-07-07 16:00:00,4.665672513153918
49,2020-07-07 16:00:00,4.665672513153918
50,2020-07-07 16:00:00,4.665672513153918
51,2020-07-08 02:00:00,4.598804192396106
52,2020-07-08 02:00:00,4.598804192396106
53,2020-07-08 02:00:00,4.598804192396106
54,2020-07-08 12:00:00,5.047771785649585
55,2020-07-08 12:00:00,5.047771785649585
56,2020-07-08 12:00:00,5.047771785649585
57,2020-07-08 22:00:00,5.360755543764331
58,2020-07-08 22:00:00,5.360755543764331
59,2020-07-08 22:00:00,5.360755543764331
60,2020-07-09 08:00:00,5.306194493231472
61,2020-07-09 08:00:00,5.306194493231472
62,2020-07-09 08:00:00,5.306194493231472
63,2020-07-09 18:00:00,4.906668931158898
64,2020-07-09 18:00:00,4.906668931158898
65,2020-07-09 18:00:00,4.906668931158898
66,2020-07-10 04:00:00,5.208617858895007
67,2020-07-10 04:00:00,5.208617858895007
68,2020-07-10 04:00:00,5.208617858895007
69,2020-07-10 14:00:00,4.293646468911944
70,2020-07-10 14:00:00,4.293646468911944
71,2020-07-10 14:00:00,4.293646468911944
72,2020-07-11 00:00:00,3.370237380363585
73,2020-07-11 00:00:00,3.370237380363585
74,2020-07-11 00:00:00,3.370237380363585
75,2020-07-11 10:00:00,3.392123228893668
76,2020-07-11 10:00:00,3.392123228893668
77,2020-07-11 10:00:00,3.392123228893668
78,2020-07-11 20:00:00,3.064441221495364
79,2020-07-11 20:00:00,3.064441221495364
80,2020-07-11 20:00:00,3.064441221495364
81,2020-07-12 06:00:00,3.0790258199631912
82,2020-07-12 06:00:00,3.0790258199631912
83,2020-07-12 06:00:00,3.0790258199631912
84,2020-07-12 16:00:00,3.4447931723109297
85,2020-07-12 16:00:00,3.4447931723109297
86,2020-07-12 16:00:00,3.4447931723109297
87,2020-07-13 02:00:00,4.170851232062827
88,2020-07-13 02:00:00,4.170851232062827
89,2020-07-13 02:00:00,4.170851232062827
90,2020-07-13 12:00:00,5.514925203481911
91,2020-07-13 12:00:00,5.514925203481911
92,2020-07-13 12:00:00,5.514925203481911
93,2020-07-13 22:00:00,5.705436004373373
94,2020-07-13 22:00:00,5.705436004373373
95,2020-07-13 22:00:00,5.705436004373373
96,2020-07-14 08:00:00,4.25154089713365
97,2020-07-14 08:00:00,4.25154089713365
98,2020-07-14 08:00:00,4.25154089713365
99,2020-07-14 18:00:00,4.600010869552376
100,2020-07-14 18:00:00,4.600010869552376
101,2020-07-14 18:00:00,4.600010869552376
102,2020-07-15 04:00:00,3.081509370422229
103,2020-07-15 04:00:00,3.081509370422229
104,2020-07-15 04:00:00,3.081509370422229
105,2020-07-15 14:00:00,2.2004772209682155
106,2020-07-15 14:00:00,2.2004772209682155
107,2020-07-15 14:00:00,2.2004772209682155
108,2020-07-16 00:00:00,1.7397126199461797
109,2020-07-16 00:00:00,1.7397126199461797
110,2020-07-16 00:00:00,1.7397126199461797
111,2020-07-16 10:00:00,0.9912618221237012
112,2020-07-16 10:00:00,0.9912618221237012
113,2020-07-16 10:00:00,0.9912618221237012
114,2020-07-16 20:00:00,1.061037228376083
115,2020-07-16 20:00:00,1.061037228376083
116,2020-07-16 20:00:00,1.061037228376083
117,2020-07-17 06:00:00,1.614187101918486
118,2020-07-17 06:00:00,1.614187101918486
119,2020-07-17 06:00:00,1.614187101918486
120,2020-07-17 16:00:00,1.7630938715791624
121,2020-07-17 16:00:00,1.7630938715791624
122,2020-07-17 16:00:00,1.7630938715791624
123,2020-07-18 02:00:00,1.8106904760339355
124,2020-07-18 02:00:00,1.8106904760339355
125,2020-07-18 02:00:00,1.8106904760339355
126,2020-07-18 12:00:00,2.152045538551636
127,2020-07-18 12:00:00,2.152045538551636
128,2020-07-18 12:00:00,2.152045538551636
129,2020-07-18 22:00:00,2.715916051721776
130,2020-07-18 22:00:00,2.715916051721776
131,2020-07-18 22:00:00,2.715916051721776
132,2020-07-19 08:00:00,3.1970767898191
133,2020-07-19 08:00:00,3.1970767898191
134,2020-07-19 08:00:00,3.1970767898191
135,2020-07-19 18:00:00,2.667208278331484
136,2020-07-19 18:00:00,2.667208278331484
137,2020-07-19 18:00:00,2.667208278331484
138,2020-07-20 04:00:00,2.098809186181536
139,2020-07-20 04:00:00,2.098809186181536
140,2020-07-20 04:00:00,2.098809186181536
141,2020-07-20 14:00:00,1.4159802258506295
142,2020-07-20 14:00:00,1.4159802258506295
143,2020-07-20 14:00:00,1.4159802258506295
144,2020-07-21 00:00:00,1.356244815658294
145,2020-07-21 00:00:00,1.356244815658294
146,2020-07-21 00:00:00,1.356244815658294
147,2020-07-21 10:00:00,1.0255242561733977
148,2020-07-21 10:00:00,1.0255242561733977
149,2020-07-21 10:00:00,1.0255242561733977
150,2020-07-21 20:00:00,0.773692445355388
151,2020-07-21 20:00:00,0.773692445355388
152,2020-07-21 20:00:00,0.773692445355388
153,2020-07-22 06:00:00,2.5360007886434106
154,2020-07-22 06:00:00,2.5360007886434106
155,2020-07-22 06:00:00,2.5360007886434106
156,2020-07-22 16:00:00,2.924790590794493
157,2020-07-22 16:00:00,2.924790590794493
158,2020-07-22 16:00:00,2.924790590794493
159,2020-07-23 02:00:00,3.0294719011735363
160,2020-07-23 02:00:00,3.0294719011735363
161,2020-07-23 02:00:00,3.0294719011735363
162,2020-07-23 12:00:00,3.0413812651491097
163,2020-07-23 12:00:00,3.0413812651491097
164,2020-07-23 12:00:00,3.0413812651491097
165,2020-07-23 22:00:00,3.4225136961011566
166,2020-07-23 22:00:00,3.4225136961011566
167,2020-07-23 22:00:00,3.4225136961011566
168,2020-07-24 08:00:00,3.8750483867946737
169,2020-07-24 08:00:00,3.8750483867946737
170,2020-07-24 08:00:00,3.8750483867946737
171,2020-07-24 18:00:00,5.070108480101782
172,2020-07-24 18:00:00,5.070108480101782
173,2020-07-24 18:00:00,5.070108480101782
174,2020-07-25 04:00:00,5.204498054567799
175,2020-07-25 04:00:00,5.204498054567799
176,2020-07-25 04:00:00,5.204498054567799
177,2020-07-25 14:00:00,5.188882345939248
178,2020-07-25 14:00:00,5.188882345939248
179,2020-07-25 14:00:00,5.188882345939248
180,2020-07-26 00:00:00,5.179845557543198
181,2020-07-26 00:00:00,5.179845557543198
182,2020-07-26 00:00:00,5.179845557543198
183,2020-07-26 10:00:00,4.410725563895356
184,2020-07-26 10:00:00,4.410725563895356
185,2020-07-26 10:00:00,4.410725563895356
186,2020-07-26 20:00:00,4.142764777295472
187,2020-07-26 20:00:00,4.142764777295472
188,2020-07-26 20:00:00,4.142764777295472
189,2020-07-27 06:00:00,4.49
190,2020-07-27 06:00:00,4.49
191,2020-07-27 06:00:00,4.49
192,2020-07-27 16:00:00,3.432113051751064
193,2020-07-27 16:00:00,3.432113051751064
194,2020-07-27 16:00:00,3.432113051751064
