,0
0,4.182116688950704
1,4.182116688950704
2,4.182116688950704
3,4.182116688950704
4,4.325390155812537
5,4.1205460803150835
6,4.1205460803150835
7,4.1205460803150835
8,4.1205460803150835
9,4.015980577642277
10,4.015980577642277
11,3.777366807711425
12,3.2284516412670645
13,3.2284516412670645
14,3.2284516412670645
15,3.2284516412670645
16,3.1479675983084703
17,3.1479675983084703
18,2.8270479302622373
19,2.8270479302622373
20,3.0860330523181374
21,3.0860330523181374
22,4.044675512324814
23,4.044675512324814
24,4.044675512324814
25,4.434072620063862
26,4.151204644437564
27,4.151204644437564
28,4.151204644437564
29,4.244396305718871
30,4.244396305718871
31,3.958547713492917
32,3.8107741995557807
33,3.8107741995557807
34,3.8107741995557807
35,4.4757122338237965
36,4.4757122338237965
37,4.833218389437829
38,3.208628990706155
39,3.359315406448165
40,3.359315406448165
41,3.359315406448165
42,3.359315406448165
43,3.2259107241211744
44,3.2259107241211744
45,3.2259107241211744
46,2.30462578307195
47,2.30462578307195
48,2.30462578307195
49,1.8404347312523746
50,2.4742675683927153
51,2.4742675683927153
52,2.911855078811444
53,3.483044645134483
54,3.483044645134483
55,3.483044645134483
56,3.483044645134483
57,3.3160217128360303
58,3.3160217128360303
59,3.3160217128360303
60,3.818717062051076
61,3.818717062051076
62,3.818717062051076
63,3.818717062051076
64,3.428425294504753
65,3.428425294504753
66,3.220093166354042
67,3.6166835637086088
68,3.6166835637086088
69,3.6166835637086088
70,3.5017852589786256
71,3.5017852589786256
72,3.090064724241225
73,3.090064724241225
74,3.090064724241225
75,2.850771825313278
76,2.850771825313278
77,2.198294793698061
78,2.198294793698061
79,2.198294793698061
80,2.6868010719068876
81,2.202271554554524
82,2.202271554554524
83,2.202271554554524
84,1.7181385275931624
85,1.7181385275931624
86,1.7181385275931624
87,1.0519030373565808
88,1.4780054127099804
89,2.0130822139197395
90,2.0130822139197395
91,2.0130822139197395
92,2.0130822139197395
93,1.735655495770978
94,1.735655495770978
95,1.735655495770978
96,1.735655495770978
97,0.9704638066409277
98,0.9704638066409277
99,0.9704638066409277
100,1.0423531071570709
101,1.0423531071570709
102,1.4221462653327892
103,1.4221462653327892
104,1.664361739526597
