,0
0,331.344446241229
1,331.738573694141
2,331.34261086042045
3,327.8038051533979
4,331.7361728757546
5,331.33991235290944
6,330.60086992896754
7,330.9955936230554
8,330.5990354906976
9,329.15183896863005
10,329.1509758856088
11,329.52395444246486
12,325.5811547046369
13,329.1261407267136
14,329.5215556630195
15,329.789769657138
16,333.36589006225404
17,330.18461977228196
18,333.36589006225404
19,333.58204934570756
20,333.58204934570756
21,333.58204934570756
22,330.3966556533098
23,333.58204934570756
24,332.1297012064447
25,328.9419110251674
26,332.1297012064447
27,332.1297012064447
28,338.40350202451305
29,338.40350202451305
30,335.2115913254909
31,343.57933142412026
32,354.24354239606816
33,350.2568808573502
34,347.12274151827444
35,351.4245015935983
36,347.78820818942506
37,348.95386223752143
38,347.792972664122
39,347.99365642902933
40,343.6814098300391
41,346.0354548970363
42,346.0379761352265
43,347.20529900212625
44,344.56321038617125
45,340.2553064475161
46,343.40290724925524
47,344.57134191203056
48,337.47334413117164
49,341.3813694580381
50,337.8034580963358
51,337.8043180901283
52,337.8051780121076
53,342.1292577611954
54,339.3915651250263
55,339.3924248315117
56,339.907653210327
57,339.3940365874664
58,343.5973004494947
59,340.0119373133192
60,340.0127966693153
61,340.0136559533437
62,345.6815809009846
63,342.09286127038433
64,341.6925010357296
65,341.6933607377259
66,338.4738038474411
67,342.096619161548
68,344.25958333300036
69,339.45634037890784
70,342.68009909432567
71,343.88454486063836
72,343.88540400611555
73,343.886263070715
74,340.6599269188947
75,343.4067734485392
76,343.8101190074923
77,340.1787194102001
78,343.4092542686051
79,343.41011285655077
80,340.1787194102001
81,340.2507896084719
82,339.8485569305061
83,336.26268486913636
84,339.90137542811567
85,336.26268486913636
86,335.3235732973003
87,331.68316797753755
88,326.98147470801194
89,330.6245587615867
90,330.62541580697524
91,326.98147470801194
92,326.98147470801194
93,330.2238318616874
94,328.38284954034214
95,324.73537389550495
96,332.0043943736921
97,331.2056892039619
98,335.57219285967483
99,329.23477302803167
100,330.0374629939986
101,332.42525842881764
102,330.04105796504393
103,329.24118564931075
104,330.0446522444737
105,328.80236584879003
106,331.1929741172248
107,326.39679836949
108,325.59596545087703
109,329.9738434339427
110,320.15883732187876
111,320.9636507845671
112,343.6221916621844
113,344.926609084889
114,344.1954816886236
115,344.938157480284
116,341.52765712246065
117,341.53345508000706
118,341.06256197432634
119,340.3310956796911
120,335.30301489065755
121,338.7264393353373
122,330.90459806415123
123,334.3286893121362
124,330.9154557741426
125,333.60296085251736
126,334.34635703298017
127,328.53779817873004
128,338.74901742571456
129,338.75401442175115
130,346.5672269311099
131,343.85060470250386
132,341.36355890362836
133,339.49471012878865
134,339.4997016407743
135,339.50469201882055
136,344.7223339809697
137,337.84227290976713
138,333.40699556801536
139,333.4119816013747
140,335.90906199792755
141,338.6344570601639
142,330.5264754296593
143,330.5314571216246
144,351.28270772203314
145,346.324580682501
146,351.28727736189086
147,344.27391632385815
148,356.20639730619473
149,350.3121995873519
150,357.3293904649622
151,352.3729173807792
152,357.33395459245173
