,0
0,11.837178717920922
1,11.837178717920922
2,11.837178717920922
3,11.837178717920922
4,11.837178717920922
5,11.837178717920922
6,11.521167475564273
7,11.521167475564273
8,11.521167475564273
9,11.869966301552841
10,11.869966301552841
11,11.51222393805819
12,11.51222393805819
13,11.51222393805819
14,11.51222393805819
15,11.131154477411588
16,11.131154477411588
17,11.131154477411588
18,11.131154477411588
19,10.451416171983583
20,10.451416171983583
21,10.451416171983583
22,10.451416171983583
23,10.451416171983583
24,8.834760890935305
25,8.834760890935305
26,8.834760890935305
27,8.834760890935305
28,9.346106141062169
29,9.346106141062169
30,9.346106141062169
31,11.426044809994403
32,11.426044809994403
33,10.253136105602032
34,10.253136105602032
35,10.253136105602032
36,10.969033685790192
37,10.969033685790192
38,10.969033685790192
39,10.784623312846861
40,11.165128749817443
41,11.165128749817443
42,11.165128749817443
43,11.165128749817443
44,10.080481139310763
45,10.080481139310763
46,10.080481139310763
47,10.080481139310763
48,10.080481139310763
49,10.1079176886241
50,10.1079176886241
51,10.1079176886241
52,10.1079176886241
53,10.41023534796404
54,9.945416029508268
55,9.945416029508268
56,9.945416029508268
57,9.945416029508268
58,10.214582712964832
59,10.214582712964832
60,10.214582712964832
61,10.214582712964832
62,10.438055374445952
63,10.438055374445952
64,10.438055374445952
65,10.438055374445952
66,10.438055374445952
67,10.438055374445952
68,10.647840156576356
69,10.828647191593232
70,10.828647191593232
71,10.810013876031798
72,10.810013876031798
73,10.810013876031798
74,10.810013876031798
75,10.587242322720304
76,10.587242322720304
77,10.587242322720304
78,10.587242322720304
79,10.587242322720304
80,10.587242322720304
81,10.077822185373186
82,10.077822185373186
83,10.334273075548179
84,10.334273075548179
85,10.334273075548179
86,9.655381918909267
87,9.655381918909267
88,8.992307823912613
89,8.992307823912613
90,8.992307823912613
91,8.992307823912613
92,8.992307823912613
93,8.992307823912613
94,8.781446350117957
95,8.781446350117957
96,8.781446350117957
97,8.781446350117957
98,8.781446350117957
99,9.320193131046159
100,9.320193131046159
101,9.320193131046159
102,9.320193131046159
103,9.320193131046159
104,9.320193131046159
105,9.095603333479314
106,9.095603333479314
107,8.982121130334416
108,8.982121130334416
109,8.982121130334416
110,8.820005668932417
111,8.820005668932417
112,8.820005668932417
113,8.699022933640306
114,8.699022933640306
115,8.699022933640306
116,8.699022933640306
117,8.699022933640306
118,8.576811761954438
119,8.576811761954438
120,8.565197020501046
121,8.565197020501046
122,8.588655308021158
123,8.588655308021158
124,8.588655308021158
125,8.588655308021158
126,8.588655308021158
127,8.340821302485745
128,8.239247538458837
129,8.239247538458837
130,8.508824830727214
131,8.508824830727214
132,8.508824830727214
133,8.367568344507262
134,8.367568344507262
135,8.367568344507262
136,8.367568344507262
137,8.296752376683301
138,8.835773876690146
139,8.835773876690146
140,8.835773876690146
141,8.835773876690146
142,8.7806719560635
143,8.7806719560635
144,8.7806719560635
145,8.7806719560635
146,8.7806719560635
147,8.7806719560635
148,8.871798013931562
149,7.441135666012278
150,7.441135666012278
151,7.441135666012278
152,7.441135666012278
153,7.4142025869273365
154,7.4142025869273365
