,0
0,207.11255350553506
1,224.48504797047968
2,243.76915129151288
3,166.71270110701107
4,179.93538745387454
5,181.8957933579336
6,241.49898154981548
7,238.78925461254616
8,226.2768191881919
9,187.00935793357934
10,210.27956457564576
11,201.80654612546124
12,105.7299557195572
13,194.29763099630998
14,194.79622878228784
15,120.3169594095941
16,117.34059040590405
17,137.98826568265685
18,308.269963099631
19,172.80926937269373
20,156.94640590405905
21,164.5842066420664
22,79.2118376383764
23,57.92874538745387
24,101.94845756457565
25,85.5088413284133
26,74.77483394833949
27,66.74188929889299
28,38.50803690036901
29,55.04739483394834
30,59.082590405904064
31,127.11411808118082
32,181.31173431734317
33,325.8549003690037
34,212.05853136531366
35,185.8720664206642
36,375.3608265682656
37,439.7800442804428
38,553.7007896678967
39,376.53819926199265
40,616.4353062730627
41,676.2758228782287
42,595.5521328413284
43,198.3043099630996
44,379.1284132841328
45,424.3618597785978
46,525.5302952029521
47,430.87602214022144
48,616.192922509225
49,485.4738228782288
50,327.0540811808118
51,119.20711439114392
52,48.21394095940959
53,195.45724723247233
54,268.4655645756457
55,260.16666420664205
56,201.23146863468637
57,241.722
58,278.8579114391144
59,264.2790553505535
60,193.2078007380074
61,134.184258302583
62,150.27067896678966
63,122.89988929889299
64,199.25620664206645
65,192.84913653136533
66,283.37636900369
67,219.41430258302583
68,336.5385904059041
69,305.37115129151294
70,525.568774907749
71,485.8615793357933
72,412.2620664206641
73,303.3597564575646
74,257.1418081180812
75,165.00222140221402
76,136.65183025830257
77,78.29352029520295
78,119.68878966789667
79,110.1890258302583
80,181.37993357933578
81,164.3532177121771
82,166.22845756457565
83,127.50853136531366
84,145.01297416974168
85,101.54985977859776
86,130.15121033210332
87,141.37569741697416
88,144.62549815498153
89,128.37792619926202
90,129.04522509225092
91,135.65360885608857
92,235.27419188191885
93,248.0430110701107
94,318.5760516605166
95,286.96320295202946
96,363.64230996309965
97,437.37621402214023
98,589.6571217712177
99,477.90963099631
100,553.0539188191882
101,523.9046715867158
102,424.11000738007374
103,425.71050922509227
104,395.31551291512915
105,317.21253874538746
106,226.36616236162362
107,159.78651660516607
108,152.72572693726937
109,149.60127675276755
110,170.1301918819188
111,141.229963099631
112,130.3170258302583
113,84.4061033210332
114,99.18546863468634
115,109.43695940959411
116,123.0249594095941
117,108.68059778597788
118,100.38
119,77.11160147601476
120,76.20508487084871
121,69.00399261992621
122,54.559070110701114
123,69.63185977859779
124,114.06853874538746
125,115.19261254612546
126,178.60524723247232
127,170.16881180811808
128,271.00036162361624
129,229.33166051660518
130,231.9671439114391
131,165.18188929889297
132,195.65904797047972
133,252.28756457564577
134,260.9079704797048
135,232.6560664206642
136,366.9709298892989
137,409.9083690036901
138,503.7906125461255
139,391.74956457564576
140,498.8272103321032
141,529.9129594095941
142,713.6339483394834
143,369.32949815498154
144,135.4022140221402
145,123.96169741697418
146,139.98769741697419
147,147.7121697416974
148,144.8641033210332
149,215.28300369003694
150,281.004590405904
151,264.1669741697417
152,331.23483394833954
153,327.2505977859778
154,300.1546715867159
155,263.3521033210332
156,383.4278302583026
157,572.4799188191882
158,675.1050036900369
159,603.9739852398524
160,639.266073800738
161,588.104553505535
162,714.5023616236163
163,629.8489225092251
164,790.072
165,505.0216162361624
166,166.21758671586716
167,130.58233210332105
168,104.3201402214022
169,82.21629520295203
170,161.316221402214
171,296.01197047970476
172,243.8508708487085
173,233.90476014760145
174,357.0018819188192
175,183.1330184501845
176,300.49318081180814
177,410.0087306273063
178,416.6207601476014
179,400.09523247232477
180,300.9852250922509
181,213.12488560885606
182,58.21960885608856
183,352.134184501845
184,317.68052398523986
185,253.62977859778596
186,246.722036900369
187,301.2319188191882
188,303.5520811808118
189,245.66319557195573
190,427.13562361623616
191,513.644479704797
192,434.83078228782284
193,249.6967896678967
194,198.2802361623616
195,284.9779704797048
196,353.2695867158672
197,314.8780885608856
198,170.36020664206643
199,140.99388191881917
200,573.0798523985239
201,713.1111808118081
202,569.3077638376384
203,300.1359483394834
204,218.7600073800738
205,135.0590258302583
206,167.14475276752768
207,212.6896457564576
208,291.8755424354244
209,574.8639409594095
210,425.6698597785977
211,397.5777195571956
212,89.98070110701107
213,55.86377121771218
214,236.2959852398524
215,372.0675350553505
216,550.8758819188192
217,574.1310258302583
218,268.24010332103325
219,254.5060073800738
220,161.49965313653135
221,89.48578597785978
222,105.39076752767527
223,44.92269372693727
224,18.374811808118082
225,84.38022878228783
226,238.1329741697417
227,323.84591881918817
228,314.0488929889299
229,391.0996605166052
230,729.6114169741697
231,500.24883394833944
232,217.64582287822876
233,193.866221402214
234,216.96544649446494
235,279.4724575645756
236,223.69918081180813
237,320.1045535055351
238,310.0786420664207
239,336.0858081180812
240,389.0015645756458
241,312.02977121771215
242,303.6297121771218
243,227.45607380073798
244,108.22223616236163
245,34.36048708487085
246,45.48777121771218
247,67.68451660516605
248,77.85998523985239
249,127.03983025830259
250,162.3082878228782
251,208.91101845018449
252,232.92349077490772
253,262.20688560885606
254,148.98193357933582
255,105.67332841328414
256,110.33654612546124
257,134.3058671586716
258,143.62040590405903
259,123.00343173431735
260,204.0922287822878
261,230.64629520295202
262,304.61312915129156
