,0
0,5.14420664206642
1,5.476309963099631
2,5.960885608856088
3,4.749520295202951
4,4.914538745387453
5,5.019999999999999
6,5.880369003690037
7,5.7911439114391134
8,5.541845018450184
9,4.937638376383763
10,5.246642066420663
11,5.465092250922509
12,3.635645756457564
13,5.011955719557195
14,5.09210332103321
15,4.090332103321033
16,3.94870848708487
17,4.433431734317343
18,7.078523985239851
19,4.911439114391143
20,4.5489298892988925
21,4.693726937269372
22,3.2509963099631
23,2.7897416974169738
24,3.5441328413284126
25,3.368560885608856
26,3.172767527675277
27,2.9944649446494465
28,2.156383763837638
29,2.84140221402214
30,3.0340959409594093
31,3.997343173431734
32,4.713431734317342
33,6.500885608856088
34,5.190922509225091
35,4.991586715867157
36,7.615867158671587
37,7.992177121771216
38,9.444944649446493
39,7.5960147601476
40,9.631291512915128
41,9.997933579335793
42,9.51210332103321
43,5.053357933579335
44,6.905830258302583
45,7.589815498154982
46,8.442140221402212
47,7.642730627306271
48,9.398523985239853
49,8.485387453874537
50,6.869963099630996
51,3.8797785977859767
52,2.607084870848708
53,5.159261992619926
54,6.204132841328412
55,6.260590405904058
56,5.53490774907749
57,6.069667896678967
58,6.530553505535055
59,6.386937269372694
60,5.120590405904058
61,4.449594095940959
62,4.8197785977859775
63,4.446937269372693
64,5.735719557195571
65,5.569077490774907
66,6.670184501845017
67,5.551291512915129
68,6.647084870848708
69,6.64811808118081
70,8.89180811808118
71,8.356531365313652
72,7.837121771217712
73,6.607601476014758
74,6.17121771217712
75,5.100369003690037
76,4.434464944649446
77,3.366199261992619
78,4.245387453874538
79,3.435276752767527
80,4.6002214022140215
81,4.329963099630996
82,4.280738007380074
83,3.596309963099631
84,4.163099630996309
85,3.527158671586715
86,4.093431734317343
87,4.3230996309963095
88,4.373284132841328
89,4.253505535055351
90,4.134169741697416
91,4.448413284132841
92,5.939852398523985
93,6.190922509225091
94,7.108560885608855
95,6.3902583025830255
96,7.0572693726937255
97,7.347232472324723
98,8.582730627306272
99,7.681623616236161
100,8.284870848708486
101,8.034981549815498
102,7.134169741697416
103,7.30361623616236
104,7.131586715867158
105,6.435498154981548
106,5.310553505535055
107,4.371734317343173
108,4.541180811808117
109,4.544649446494464
110,4.950184501845018
111,4.483690036900369
112,4.244354243542435
113,3.246937269372694
114,3.4972693726937263
115,3.6608856088560877
116,3.9450184501845014
117,3.6996309963099625
118,3.601771217712177
119,3.120147601476014
120,3.1278228782287822
121,3.0140959409594092
122,2.72929889298893
123,3.113136531365313
124,4.056088560885608
125,4.077490774907748
126,5.0439114391143915
127,4.824132841328413
128,6.150036900369003
129,5.608487084870848
130,5.3597785977859775
131,4.516457564575646
132,5.0580073800738
133,6.266199261992619
134,6.355940959409594
135,5.939704797047969
136,7.4560885608856085
137,7.7992619926199245
138,8.42619926199262
139,6.931217712177121
140,8.037859778597785
141,8.551143911439114
142,10.169741697416972
143,7.262435424354242
144,4.118671586715867
145,3.9502583025830247
146,4.3937269372693715
147,4.770701107011069
148,4.724870848708486
149,6.071586715867158
150,6.9191881918819185
151,6.626494464944649
152,7.352693726937268
153,7.050553505535055
154,6.681623616236161
155,6.312619926199261
156,7.631365313653135
157,9.575498154981549
158,10.625166051660516
159,10.126273062730625
160,10.412398523985239
161,10.011143911439113
162,10.944206642066419
163,10.28752767527675
164,11.442878228782286
165,9.16671586715867
166,4.887011070110701
167,4.178376383763837
168,3.659188191881918
169,3.4264206642066415
170,4.708929889298894
171,6.452472324723246
172,5.923616236162361
173,5.6180073800737995
174,6.518376383763836
175,4.77350553505535
176,6.120885608856088
177,7.0699630996309955
178,7.6455350553505514
179,7.599630996309962
180,6.521476014760147
181,5.5331365313653125
182,2.860516605166051
183,6.505461254612546
184,6.302435424354243
185,5.813062730627306
186,5.797933579335792
187,6.738819188191881
188,6.61431734317343
189,6.250848708487084
190,8.32332103321033
191,9.144132841328412
192,8.31690036900369
193,6.258450184501844
194,5.618892988929889
195,6.250110701107011
196,6.547970479704795
197,6.296605166051659
198,4.699778597785977
199,4.504944649446494
200,9.522804428044278
201,10.624649446494463
202,9.449003690036898
203,6.045092250922508
204,5.0184501845018445
205,3.9893726937269367
206,5.001402214022139
207,5.477933579335792
208,6.377195571955719
209,9.245387453874539
210,7.7381549815498145
